chromosome,start,end,transcript_name,score,strand,type,transcript_biotype,species
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_38_support_13REPLICATE2_transcript_19_support_7,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,0,135,REPLICATE1_transcript_130_support_17REPLICATE2_transcript_115_support_10,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_130_support_17REPLICATE2_transcript_115_support_10,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,0,135,REPLICATE1_transcript_145_support_24REPLICATE2_transcript_138_support_15,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_145_support_24REPLICATE2_transcript_138_support_15,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,0,135,REPLICATE1_transcript_25_support_20REPLICATE2_transcript_146_support_21,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_25_support_20REPLICATE2_transcript_146_support_21,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,0,135,REPLICATE1_transcript_120_support_12REPLICATE2_transcript_107_support_4,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_120_support_12REPLICATE2_transcript_107_support_4,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,0,135,REPLICATE1_transcript_136_support_6REPLICATE2_transcript_127_support_18,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_136_support_6REPLICATE2_transcript_127_support_18,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,0,135,longer_from_REPLICATE1_transcript_316_support_3,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,327,374,longer_from_REPLICATE1_transcript_316_support_3,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,439,699,longer_from_REPLICATE1_transcript_316_support_3,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,4,135,REPLICATE1_transcript_205_support_3REPLICATE2_transcript_30_support_2,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_205_support_3REPLICATE2_transcript_30_support_2,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,4,135,longer_from_REPLICATE2_transcript_23_support_6,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE2_transcript_23_support_6,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,4,135,REPLICATE1_transcript_71_support_3REPLICATE2_transcript_37_support_3,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_71_support_3REPLICATE2_transcript_37_support_3,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,4,135,REPLICATE1_transcript_80_support_5REPLICATE2_transcript_48_support_5,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,327,423,REPLICATE1_transcript_80_support_5REPLICATE2_transcript_48_support_5,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,483,699,REPLICATE1_transcript_80_support_5REPLICATE2_transcript_48_support_5,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,8,135,REPLICATE1_transcript_68_support_2REPLICATE2_transcript_73_support_3,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_68_support_2REPLICATE2_transcript_73_support_3,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,8,135,longer_from_REPLICATE1_transcript_129_support_4,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE1_transcript_129_support_4,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,86,135,longer_from_REPLICATE2_transcript_188_support_3,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE2_transcript_188_support_3,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,117,135,longer_from_REPLICATE2_transcript_74_support_4,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE2_transcript_74_support_4,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,117,135,REPLICATE1_transcript_25_support_2REPLICATE2_transcript_11_support_3,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_25_support_2REPLICATE2_transcript_11_support_3,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,119,135,REPLICATE1_transcript_321_support_5REPLICATE2_transcript_315_support_2,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_321_support_5REPLICATE2_transcript_315_support_2,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,360,699,longer_from_REPLICATE1_transcript_65_support_2,53,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,364,699,longer_from_REPLICATE1_transcript_38_support_6,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,365,699,longer_from_REPLICATE2_transcript_11_support_5,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,374,699,longer_from_REPLICATE1_transcript_18_support_3,60,+,exon,protein-coding,Bornean orangutan
VCY_ENSG00000129864.7,0,135,longer_from_REPLICATE2_transcript_78_support_4,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE2_transcript_78_support_4,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,0,135,longer_from_REPLICATE1_transcript_87_support_4,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE1_transcript_87_support_4,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,0,135,longer_from_REPLICATE2_transcript_275_support_4,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE2_transcript_275_support_4,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,0,135,REPLICATE1_transcript_122_support_3REPLICATE2_transcript_44_support_2,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_122_support_3REPLICATE2_transcript_44_support_2,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,0,135,longer_from_REPLICATE2_transcript_400_support_3,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE2_transcript_400_support_3,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,0,135,longer_from_REPLICATE2_transcript_155_support_4,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE2_transcript_155_support_4,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,0,135,longer_from_REPLICATE2_transcript_124_support_3,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE2_transcript_124_support_3,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,0,135,REPLICATE1_transcript_158_support_17REPLICATE2_transcript_161_support_39,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_158_support_17REPLICATE2_transcript_161_support_39,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,0,135,REPLICATE1_transcript_143_support_3REPLICATE2_transcript_129_support_11,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_143_support_3REPLICATE2_transcript_129_support_11,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,0,135,REPLICATE1_transcript_112_support_6REPLICATE2_transcript_107_support_5,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_112_support_6REPLICATE2_transcript_107_support_5,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,0,135,longer_from_REPLICATE1_transcript_121_support_2,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE1_transcript_121_support_2,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,0,135,REPLICATE1_transcript_69_support_12REPLICATE2_transcript_142_support_26,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_69_support_12REPLICATE2_transcript_142_support_26,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,0,135,REPLICATE1_transcript_78_support_11REPLICATE2_transcript_157_support_3,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_78_support_11REPLICATE2_transcript_157_support_3,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,0,135,REPLICATE1_transcript_125_support_15REPLICATE2_transcript_115_support_19,55,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_125_support_15REPLICATE2_transcript_115_support_19,55,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,4,135,longer_from_REPLICATE2_transcript_47_support_4,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE2_transcript_47_support_4,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,4,135,longer_from_REPLICATE2_transcript_226_support_3,56,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE2_transcript_226_support_3,56,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,4,135,REPLICATE1_transcript_127_support_3REPLICATE2_transcript_230_support_4,51,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_127_support_3REPLICATE2_transcript_230_support_4,51,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,4,135,REPLICATE1_transcript_131_support_41REPLICATE2_transcript_231_support_4,51,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_131_support_41REPLICATE2_transcript_231_support_4,51,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,8,135,longer_from_REPLICATE2_transcript_98_support_8,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE2_transcript_98_support_8,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,8,135,longer_from_REPLICATE2_transcript_338_support_34,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE2_transcript_338_support_34,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,8,135,REPLICATE1_transcript_329_support_31REPLICATE2_transcript_100_support_36,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_329_support_31REPLICATE2_transcript_100_support_36,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,8,135,longer_from_REPLICATE1_transcript_319_support_2,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE1_transcript_319_support_2,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,8,135,REPLICATE1_transcript_304_support_18REPLICATE2_transcript_115_support_21,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_304_support_18REPLICATE2_transcript_115_support_21,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,8,135,longer_from_REPLICATE2_transcript_97_support_5,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE2_transcript_97_support_5,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,8,135,longer_from_REPLICATE2_transcript_119_support_2,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE2_transcript_119_support_2,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,8,95,longer_from_REPLICATE2_transcript_370_support_5,58,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,352,699,longer_from_REPLICATE2_transcript_370_support_5,58,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,8,82,longer_from_REPLICATE2_transcript_123_support_5,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,483,699,longer_from_REPLICATE2_transcript_123_support_5,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,9,135,longer_from_REPLICATE2_transcript_114_support_5,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE2_transcript_114_support_5,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,11,135,longer_from_REPLICATE2_transcript_270_support_2,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE2_transcript_270_support_2,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,12,135,longer_from_REPLICATE1_transcript_17_support_7,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE1_transcript_17_support_7,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,19,135,longer_from_REPLICATE2_transcript_234_support_3,51,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE2_transcript_234_support_3,51,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,21,135,longer_from_REPLICATE2_transcript_88_support_5,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE2_transcript_88_support_5,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,21,135,longer_from_REPLICATE1_transcript_225_support_5,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE1_transcript_225_support_5,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,36,135,longer_from_REPLICATE1_transcript_81_support_3,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE1_transcript_81_support_3,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,86,135,longer_from_REPLICATE1_transcript_11_support_3,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,longer_from_REPLICATE1_transcript_11_support_3,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,119,135,REPLICATE1_transcript_212_support_8REPLICATE2_transcript_42_support_4,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_212_support_8REPLICATE2_transcript_42_support_4,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,119,135,REPLICATE1_transcript_348_support_6REPLICATE2_transcript_134_support_3,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,327,699,REPLICATE1_transcript_348_support_6REPLICATE2_transcript_134_support_3,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,359,699,longer_from_REPLICATE2_transcript_186_support_4,60,+,exon,protein-coding,Sumatran orangutan
VCY_ENSG00000129864.7,364,699,longer_from_REPLICATE1_transcript_16_support_5,59,+,exon,protein-coding,Sumatran orangutan
