chromosome,start,end,transcript_name,score,strand,type,transcript_biotype,species
XKRY_ENSG00000250868.5,7520,8284,longer_from_REPLICATE1_transcript_178_support_6,60,+,exon,protein-coding,Bonobo
XKRY_ENSG00000250868.5,0,263,longer_from_REPLICATE2_transcript_56_support_8,60,+,exon,protein-coding,Bonobo
XKRY_ENSG00000250868.5,7520,8284,longer_from_REPLICATE2_transcript_56_support_8,60,+,exon,protein-coding,Bonobo
XKRY_ENSG00000250868.5,0,263,longer_from_REPLICATE1_transcript_324_support_9,60,+,exon,protein-coding,Bonobo
XKRY_ENSG00000250868.5,7520,8182,longer_from_REPLICATE1_transcript_324_support_9,60,+,exon,protein-coding,Bonobo
XKRY_ENSG00000250868.5,0,263,longer_from_REPLICATE1_transcript_71_support_8,60,+,exon,protein-coding,Bonobo
XKRY_ENSG00000250868.5,7520,8182,longer_from_REPLICATE1_transcript_71_support_8,60,+,exon,protein-coding,Bonobo
XKRY_ENSG00000250868.5,0,263,longer_from_REPLICATE2_transcript_27_support_5,36,+,exon,protein-coding,Bonobo
XKRY_ENSG00000250868.5,7520,7832,longer_from_REPLICATE2_transcript_27_support_5,36,+,exon,protein-coding,Bonobo
XKRY_ENSG00000250868.5,0,263,longer_from_REPLICATE1_transcript_218_support_3,36,+,exon,protein-coding,Bonobo
XKRY_ENSG00000250868.5,7520,7832,longer_from_REPLICATE1_transcript_218_support_3,36,+,exon,protein-coding,Bonobo
XKRY_ENSG00000250868.5,0,263,longer_from_REPLICATE2_transcript_260_support_4,54,+,exon,protein-coding,Bonobo
XKRY_ENSG00000250868.5,7520,7923,longer_from_REPLICATE2_transcript_260_support_4,54,+,exon,protein-coding,Bonobo
XKRY_ENSG00000250868.5,93,263,REPLICATE1_transcript_388_support_4REPLICATE2_transcript_320_support_4,60,+,exon,protein-coding,Bonobo
XKRY_ENSG00000250868.5,7520,8284,REPLICATE1_transcript_388_support_4REPLICATE2_transcript_320_support_4,60,+,exon,protein-coding,Bonobo
XKRY_ENSG00000250868.5,7518,8284,longer_from_REPLICATE2_transcript_15_support_8,60,+,exon,protein-coding,Bonobo
XKRY_ENSG00000250868.5,7518,8284,longer_from_REPLICATE1_transcript_141_support_5,60,+,exon,protein-coding,Bonobo
XKRY_ENSG00000250868.5,7518,8284,longer_from_REPLICATE2_transcript_234_support_5,60,+,exon,protein-coding,Bonobo
XKRY_ENSG00000250868.5,7625,8284,longer_from_REPLICATE1_transcript_391_support_5,60,+,exon,protein-coding,Bonobo
XKRY_ENSG00000250868.5,7741,8284,longer_from_REPLICATE1_transcript_264_support_7,37,+,exon,protein-coding,Bonobo
XKRY_ENSG00000250868.5,7894,8284,longer_from_REPLICATE2_transcript_345_support_11,8,+,exon,protein-coding,Bonobo
XKRY_ENSG00000250868.5,0,263,longer_from_REPLICATE1_transcript_27_support_2,60,+,exon,protein-coding,Gorilla
XKRY_ENSG00000250868.5,7520,8284,longer_from_REPLICATE1_transcript_27_support_2,60,+,exon,protein-coding,Gorilla
XKRY_ENSG00000250868.5,0,263,longer_from_REPLICATE1_transcript_37_support_5,60,+,exon,protein-coding,Gorilla
XKRY_ENSG00000250868.5,7520,8284,longer_from_REPLICATE1_transcript_37_support_5,60,+,exon,protein-coding,Gorilla
XKRY_ENSG00000250868.5,0,263,longer_from_REPLICATE2_transcript_11_support_3,60,+,exon,protein-coding,Gorilla
XKRY_ENSG00000250868.5,7520,8182,longer_from_REPLICATE2_transcript_11_support_3,60,+,exon,protein-coding,Gorilla
XKRY_ENSG00000250868.5,0,263,longer_from_REPLICATE2_transcript_5_support_5,60,+,exon,protein-coding,Gorilla
XKRY_ENSG00000250868.5,7520,8182,longer_from_REPLICATE2_transcript_5_support_5,60,+,exon,protein-coding,Gorilla
XKRY_ENSG00000250868.5,196,263,longer_from_REPLICATE2_transcript_68_support_3,60,+,exon,protein-coding,Gorilla
XKRY_ENSG00000250868.5,7520,8284,longer_from_REPLICATE2_transcript_68_support_3,60,+,exon,protein-coding,Gorilla
XKRY_ENSG00000250868.5,7382,8284,longer_from_REPLICATE2_transcript_4_support_6,60,+,exon,protein-coding,Gorilla
XKRY_ENSG00000250868.5,7397,7887,longer_from_REPLICATE1_transcript_21_support_2,60,-,exon,protein-coding,Gorilla
XKRY_ENSG00000250868.5,7518,8284,longer_from_REPLICATE1_transcript_53_support_5,60,+,exon,protein-coding,Gorilla
XKRY_ENSG00000250868.5,7518,8284,longer_from_REPLICATE1_transcript_76_support_2,60,+,exon,protein-coding,Gorilla
XKRY_ENSG00000250868.5,7518,8284,longer_from_REPLICATE1_transcript_45_support_3,60,+,exon,protein-coding,Gorilla
XKRY_ENSG00000250868.5,7518,8182,longer_from_REPLICATE2_transcript_52_support_4,60,+,exon,protein-coding,Gorilla
XKRY_ENSG00000250868.5,7518,7824,longer_from_REPLICATE1_transcript_56_support_8,21,+,exon,protein-coding,Gorilla
XKRY_ENSG00000250868.5,7741,8182,longer_from_REPLICATE2_transcript_59_support_6,9,+,exon,protein-coding,Gorilla
XKRY_ENSG00000250868.5,7743,8182,longer_from_REPLICATE1_transcript_146_support_7,9,+,exon,protein-coding,Gorilla
XKRY_ENSG00000250868.5,6616,8285,longer_from_REPLICATE1_transcript_6_support_3,60,+,exon,protein-coding,Bornean orangutan
XKRY_ENSG00000250868.5,6849,8285,longer_from_REPLICATE2_transcript_0_support_3,60,+,exon,protein-coding,Bornean orangutan
XKRY_ENSG00000250868.5,7316,8280,longer_from_REPLICATE1_transcript_131_support_3,60,+,exon,protein-coding,Bornean orangutan
XKRY_ENSG00000250868.5,7345,8280,longer_from_REPLICATE2_transcript_123_support_4,60,+,exon,protein-coding,Bornean orangutan
XKRY_ENSG00000250868.5,7393,7850,longer_from_REPLICATE1_transcript_3_support_3,60,-,exon,protein-coding,Bornean orangutan
XKRY_ENSG00000250868.5,7435,8280,longer_from_REPLICATE2_transcript_126_support_3,60,+,exon,protein-coding,Bornean orangutan
XKRY_ENSG00000250868.5,7518,8280,longer_from_REPLICATE2_transcript_77_support_6,60,+,exon,protein-coding,Bornean orangutan
XKRY_ENSG00000250868.5,7518,8280,REPLICATE1_transcript_15_support_2REPLICATE2_transcript_21_support_2,60,+,exon,protein-coding,Bornean orangutan
XKRY_ENSG00000250868.5,7518,8280,longer_from_REPLICATE1_transcript_30_support_3,60,+,exon,protein-coding,Bornean orangutan
XKRY_ENSG00000250868.5,7519,8280,longer_from_REPLICATE1_transcript_29_support_5,60,+,exon,protein-coding,Bornean orangutan
XKRY_ENSG00000250868.5,7609,8280,REPLICATE1_transcript_101_support_10REPLICATE2_transcript_115_support_4,60,+,exon,protein-coding,Bornean orangutan
XKRY_ENSG00000250868.5,7609,8280,REPLICATE1_transcript_96_support_8REPLICATE2_transcript_110_support_3,60,+,exon,protein-coding,Bornean orangutan
XKRY_ENSG00000250868.5,7609,8280,REPLICATE1_transcript_99_support_4REPLICATE2_transcript_113_support_3,60,+,exon,protein-coding,Bornean orangutan
XKRY_ENSG00000250868.5,7609,8254,longer_from_REPLICATE2_transcript_109_support_4,60,+,exon,protein-coding,Bornean orangutan
XKRY_ENSG00000250868.5,7648,8285,longer_from_REPLICATE2_transcript_67_support_2,60,+,exon,protein-coding,Bornean orangutan
XKRY_ENSG00000250868.5,7741,8280,longer_from_REPLICATE1_transcript_106_support_9,34,+,exon,protein-coding,Bornean orangutan
XKRY_ENSG00000250868.5,7393,8285,REPLICATE1_transcript_81_support_3REPLICATE2_transcript_109_support_2,60,-,exon,protein-coding,Sumatran orangutan
XKRY_ENSG00000250868.5,7393,8190,longer_from_REPLICATE2_transcript_33_support_4,60,-,exon,protein-coding,Sumatran orangutan
XKRY_ENSG00000250868.5,7393,8197,longer_from_REPLICATE2_transcript_56_support_3,60,-,exon,protein-coding,Sumatran orangutan
XKRY_ENSG00000250868.5,7393,7947,longer_from_REPLICATE2_transcript_60_support_5,60,-,exon,protein-coding,Sumatran orangutan
XKRY_ENSG00000250868.5,7393,7959,longer_from_REPLICATE1_transcript_90_support_3,60,-,exon,protein-coding,Sumatran orangutan
XKRY_ENSG00000250868.5,7435,8280,longer_from_REPLICATE1_transcript_98_support_2,60,+,exon,protein-coding,Sumatran orangutan
XKRY_ENSG00000250868.5,7518,8280,longer_from_REPLICATE2_transcript_83_support_5,60,+,exon,protein-coding,Sumatran orangutan
XKRY_ENSG00000250868.5,7518,8280,longer_from_REPLICATE1_transcript_9_support_3,60,+,exon,protein-coding,Sumatran orangutan
XKRY_ENSG00000250868.5,7518,8280,longer_from_REPLICATE2_transcript_20_support_3,60,+,exon,protein-coding,Sumatran orangutan
XKRY_ENSG00000250868.5,7518,8280,longer_from_REPLICATE1_transcript_84_support_3,60,+,exon,protein-coding,Sumatran orangutan
XKRY_ENSG00000250868.5,7518,8280,longer_from_REPLICATE1_transcript_14_support_3,60,+,exon,protein-coding,Sumatran orangutan
XKRY_ENSG00000250868.5,7630,8280,longer_from_REPLICATE2_transcript_9_support_5,60,+,exon,protein-coding,Sumatran orangutan
XKRY_ENSG00000250868.5,7635,8280,longer_from_REPLICATE2_transcript_65_support_5,60,+,exon,protein-coding,Sumatran orangutan
XKRY_ENSG00000250868.5,7670,8211,longer_from_REPLICATE2_transcript_72_support_3,42,+,exon,protein-coding,Sumatran orangutan
XKRY_ENSG00000250868.5,7741,8280,longer_from_REPLICATE2_transcript_108_support_4,34,+,exon,protein-coding,Sumatran orangutan
XKRY_ENSG00000250868.5,7742,8280,longer_from_REPLICATE2_transcript_121_support_4,34,+,exon,protein-coding,Sumatran orangutan
